class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,class
0,183.8337001,25.3667155,20.89169884,20.21827507,20.03433037,19.89722061,19.74256516,23.44278145,0.67342377,0.85736847,0.99447823,1.14913368,-2.55108261,0.1839447,0.32105446,0.47570991,-3.22450638,0.13710976,0.29176521,-3.40845108,0.15465545,-3.54556084,-3.70021629
1,184.2616497,26.36386057,22.74601936,21.35375023,19.98568344,19.16760254,18.93894768,23.05895805,1.39226913,2.76033592,3.57841682,3.80707168,-0.31293869,1.36806679,2.18614769,2.41480255,-1.70520782,0.8180809,1.04673576,-3.07327461,0.22865486,-3.89135551,-4.12001037
2,185.3232689,26.31418924,21.51120377,21.1084938,20.95375252,20.82585907,20.52510262,20.76123619,0.40270997,0.55745125,0.6853447,0.98610115,0.74996758,0.15474128,0.28263473,0.58339118,0.34725761,0.12789345,0.4286499,0.19251633,0.30075645,0.06462288,-0.23613357
1,208.3207552,24.72159284,26.02568436,21.26527596,19.55278397,18.70585823,18.21089554,22.47917175,4.7604084,6.47290039,7.31982613,7.81478882,3.54651261,1.71249199,2.55941773,3.05438042,-1.21389579,0.84692574,1.34188843,-2.92638778,0.49496269,-3.77331352,-4.26827621
1,207.5952058,25.25332887,21.6026535,21.78072739,20.87291527,19.94806099,19.59285355,22.75232697,-0.17807389,0.72973823,1.65459251,2.00979995,-1.14967347,0.90781212,1.8326664,2.18787384,-0.97159958,0.92485428,1.28006172,-1.8794117,0.35520744,-2.80426598,-3.15947342
1,179.9698828,24.41635221,22.34662437,19.09037781,17.73286819,17.22232628,16.87226486,22.73972511,3.25624656,4.61375618,5.12429809,5.47435951,-0.39310074,1.35750962,1.86805153,2.21811295,-3.6493473,0.51054191,0.86060333,-5.00685692,0.35006142,-5.51739883,-5.86746025
0,179.8943116,23.59488027,21.88514328,20.69479179,20.70387459,20.645998,20.55000114,22.58888245,1.19035149,1.18126869,1.23914528,1.33514214,-0.70373917,-0.0090828,0.04879379,0.14479065,-1.89409066,0.05787659,0.15387345,-1.88500786,0.09599686,-1.94288445,-2.03888131
1,195.721506,22.21688364,22.64149857,22.38332748,20.45158195,19.32619858,18.65077972,22.35958862,0.25817109,2.18991662,3.31529999,3.99071885,0.28190995,1.93174553,3.0571289,3.73254776,0.02373886,1.12538337,1.80080223,-1.90800667,0.67541886,-3.03339004,-3.7088089
1,208.3441382,26.59352749,25.85685921,21.69228745,20.18451309,19.43983078,19.16649628,21.88680649,4.16457176,5.67234612,6.41702843,6.69036293,3.97005272,1.50777436,2.25245667,2.52579117,-0.19451904,0.74468231,1.01801681,-1.7022934,0.2733345,-2.44697571,-2.72031021
1,185.3516117,27.92665211,21.51141167,20.44851494,19.36332893,18.82792664,18.38936234,21.40058708,1.06289673,2.14808274,2.68348503,3.12204933,0.11082459,1.08518601,1.6205883,2.0591526,-0.95207214,0.53540229,0.97396659,-2.03725815,0.4385643,-2.57266044,-3.01122474
1,185.0514615,27.47544212,22.14790154,20.9376049,19.25139236,18.57114792,18.18480492,22.26326752,1.21029664,2.89650918,3.57675362,3.96309662,-0.11536598,1.68621254,2.36645698,2.75279998,-1.32566262,0.68024444,1.06658744,-3.01187516,0.386343,-3.6921196,-4.0784626
1,185.8601569,28.43080129,22.62664795,22.34213448,20.74388695,19.70059967,19.34210205,23.67098999,0.28451347,1.882761,2.92604828,3.2845459,-1.04434204,1.59824753,2.64153481,3.00003243,-1.32885551,1.04328728,1.4017849,-2.92710304,0.35849762,-3.97039032,-4.32888794
1,185.8903658,28.46727939,23.73861122,22.19314194,20.62994194,19.79963112,19.44093323,24.39410973,1.54546928,3.10866928,3.9389801,4.29767799,-0.65549851,1.5632,2.39351082,2.75220871,-2.20096779,0.83031082,1.18900871,-3.76416779,0.35869789,-4.59447861,-4.9531765
1,186.3434068,28.2539644,22.76205826,22.60837936,20.68301201,19.6665287,19.15823364,23.56109047,0.1536789,2.07904625,3.09552956,3.60382462,-0.79903221,1.92536735,2.94185066,3.45014572,-0.95271111,1.01648331,1.52477837,-2.87807846,0.50829506,-3.89456177,-4.40285683
1,186.4152915,27.87435764,22.20715141,21.20123672,20.01055145,19.24291229,18.9704895,22.04688072,1.00591469,2.19659996,2.96423912,3.23666191,0.16027069,1.19068527,1.95832443,2.23074722,-0.845644,0.76763916,1.04006195,-2.03632927,0.27242279,-2.80396843,-3.07639122
1,199.4254036,24.07063734,26.4521637,21.95842361,20.51177979,19.47611046,19.04288483,23.71500587,4.49374009,5.94038391,6.97605324,7.40927887,2.73715783,1.44664382,2.48231315,2.91553878,-1.75658226,1.03566933,1.46889496,-3.20322608,0.43322563,-4.23889541,-4.67212104
2,198.184879,22.6781166,22.07363701,21.28131294,20.91987419,20.74202156,20.45450401,22.72029686,0.79232407,1.15376282,1.33161545,1.619133,-0.64665985,0.36143875,0.53929138,0.82680893,-1.43898392,0.17785263,0.46537018,-1.80042267,0.28751755,-1.9782753,-2.26579285
2,198.5701267,23.36931668,21.52921677,21.06615067,20.47088623,19.63386536,19.36450195,22.19260025,0.4630661,1.05833054,1.89535141,2.16471482,-0.66338348,0.59526444,1.43228531,1.70164872,-1.12644958,0.83702087,1.10638428,-1.72171402,0.26936341,-2.55873489,-2.8280983
1,198.3680247,23.33214927,25.43675232,21.60585022,20.16106415,19.31440735,18.95486259,22.60847855,3.8309021,5.27568817,6.12234497,6.48188973,2.82827377,1.44478607,2.29144287,2.65098763,-1.00262833,0.8466568,1.20620156,-2.4474144,0.35954476,-3.2940712,-3.65361596
1,207.4478394,27.36129674,22.05961418,21.96588326,20.3837471,19.53457832,19.26615143,23.50831032,0.09373092,1.67586708,2.52503586,2.79346275,-1.44869614,1.58213616,2.43130494,2.69973183,-1.54242706,0.84916878,1.11759567,-3.12456322,0.26842689,-3.973732,-4.24215889
1,197.892374,24.52089331,22.6552639,21.45798492,19.89800835,18.9042511,18.58986473,22.57922363,1.19727898,2.75725555,3.7510128,4.06539917,0.07604027,1.55997657,2.55373382,2.86812019,-1.12123871,0.99375725,1.30814362,-2.68121528,0.31438637,-3.67497253,-3.9893589
1,197.6965687,24.58789549,22.3914299,21.36554718,19.93672943,19.02931976,18.56575012,22.35212326,1.02588272,2.45470047,3.36211014,3.82567978,0.03930664,1.42881775,2.33622742,2.79979706,-0.98657608,0.90740967,1.37097931,-2.41539383,0.46356964,-3.3228035,-3.78637314
1,196.8452155,24.51822878,24.9805603,21.72029305,20.35346413,19.50888062,19.11664772,22.36425018,3.26026725,4.62709617,5.47167968,5.86391258,2.61631012,1.36682892,2.21141243,2.60364533,-0.64395713,0.84458351,1.23681641,-2.01078605,0.3922329,-2.85536956,-3.24760246
1,197.13157,24.77099132,21.26311684,21.07478905,20.15506744,19.3320961,18.77235985,22.85243416,0.18832779,1.1080494,1.93102074,2.49075699,-1.58931732,0.91972161,1.74269295,2.3024292,-1.77764511,0.82297134,1.38270759,-2.69736672,0.55973625,-3.52033806,-4.08007431
2,180.1890922,25.44899293,20.93161011,20.24065399,20.49956703,20.24879837,20.00674629,22.3704834,0.69095612,0.43204308,0.68281174,0.92486382,-1.43887329,-0.25891304,-0.00814438,0.2339077,-2.12982941,0.25076866,0.49282074,-1.87091637,0.24205208,-2.12168503,-2.36373711
2,198.5701267,23.36931668,21.52921677,21.06615067,20.47088623,19.63386536,19.36450195,22.19260025,0.4630661,1.05833054,1.89535141,2.16471482,-0.66338348,0.59526444,1.43228531,1.70164872,-1.12644958,0.83702087,1.10638428,-1.72171402,0.26936341,-2.55873489,-2.8280983
2,197.6492012,25.90326987,20.99531937,20.29141426,19.92000961,19.54504395,19.19240952,21.63599968,0.70390511,1.07530976,1.45027542,1.80290985,-0.64068031,0.37140465,0.74637031,1.09900474,-1.34458542,0.37496566,0.72760009,-1.71599007,0.35263443,-2.09095573,-2.44359016
1,197.6436995,25.26064579,23.21115112,22.0289402,20.48088646,19.65237999,19.02043915,22.6413765,1.18221092,2.73026466,3.55877113,4.19071197,0.56977462,1.54805374,2.37656021,3.00850105,-0.6124363,0.82850647,1.46044731,-2.16049004,0.63194084,-2.98899651,-3.62093735
1,198.1379544,25.98538398,25.43681908,21.25177765,19.77324867,18.86518288,18.46677589,22.83646011,4.18504143,5.66357041,6.5716362,6.97004319,2.60035897,1.47852898,2.38659477,2.78500176,-1.58468246,0.90806579,1.30647278,-3.06321144,0.39840699,-3.97127723,-4.36968422
2,207.1034796,28.1892054,21.30999184,20.52905464,20.38498497,20.13938713,19.6766758,20.78464127,0.7809372,0.92500687,1.17060471,1.63331604,0.52535057,0.14406967,0.38966751,0.85237884,-0.25558663,0.24559784,0.70830917,-0.3996563,0.46271133,-0.64525414,-1.10796547
1,207.2185309,29.15812339,22.22642326,22.5477562,20.94507217,19.90772438,19.37815475,22.64431572,-0.32133294,1.28135109,2.31869888,2.84826851,-0.41789246,1.60268403,2.64003182,3.16960145,-0.09655952,1.03734779,1.56691742,-1.69924355,0.52956963,-2.73659134,-3.26616097
0,179.6266953,18.43919337,21.03123665,19.79337502,19.72626305,19.64097595,19.60448647,22.20292282,1.23786163,1.3049736,1.3902607,1.42675018,-1.17168617,0.06711197,0.15239907,0.18888855,-2.4095478,0.0852871,0.12177658,-2.47665977,0.03648948,-2.56194687,-2.59843635
2,186.0776236,21.29634041,21.5881691,20.7747612,20.77375984,20.78785706,20.31298637,21.94178581,0.8134079,0.81440926,0.80031204,1.27518273,-0.35361671,0.00100136,-0.01309586,0.46177483,-1.16702461,-0.01409722,0.46077347,-1.16802597,0.47487069,-1.15392875,-1.62879944
1,197.6861121,26.17221309,22.17450333,20.56837845,18.98880959,18.33213043,17.80830002,22.88994408,1.60612488,3.18569374,3.8423729,4.36620331,-0.71544075,1.57956886,2.23624802,2.76007843,-2.32156563,0.65667916,1.18050957,-3.90113449,0.52383041,-4.55781365,-5.08164406
1,197.1809327,26.38200888,26.36812782,21.69834518,20.48163605,19.74562645,19.29421806,23.12426949,4.66978264,5.88649177,6.62250137,7.07390976,3.24385833,1.21670913,1.95271873,2.40412712,-1.42592431,0.7360096,1.18741799,-2.64263344,0.45140839,-3.37864304,-3.83005143
0,183.0884895,21.04755864,22.35298538,21.63640594,21.4890213,21.55370522,21.49573517,24.45979309,0.71657944,0.86396408,0.79928016,0.85725021,-2.10680771,0.14738464,0.08270072,0.14067077,-2.82338715,-0.06468392,-0.00671387,-2.97077179,0.05797005,-2.90608787,-2.96405792
1,177.3039262,28.28397218,23.01165962,22.63798714,20.98498154,19.86935806,19.17730904,22.57666206,0.37367248,2.02667808,3.14230156,3.83435058,0.43499756,1.6530056,2.76862908,3.4606781,0.06132508,1.11562348,1.8076725,-1.59168052,0.69204902,-2.707304,-3.39935302
2,177.1761815,27.73347408,20.35751724,20.1809845,19.80216026,19.81412125,19.77640915,19.95397949,0.17653274,0.55535698,0.54339599,0.58110809,0.40353775,0.37882424,0.36686325,0.40457535,0.22700501,-0.01196099,0.02575111,-0.15181923,0.0377121,-0.13985824,-0.17757034
0,183.0164725,21.10154365,22.61494446,21.61983871,21.59359169,21.38740921,21.25525284,23.85694885,0.99510575,1.02135277,1.22753525,1.35969162,-1.24200439,0.02624702,0.2324295,0.36458587,-2.23711014,0.20618248,0.33833885,-2.26335716,0.13215637,-2.46953964,-2.60169601
2,183.789172,21.34226406,21.82266045,21.52610207,21.27575111,21.39655685,20.9480896,21.94590759,0.29655838,0.54690934,0.4261036,0.87457085,-0.12324714,0.25035096,0.12954522,0.57801247,-0.41980552,-0.12080574,0.32766151,-0.67015648,0.44846725,-0.54935074,-0.99781799
0,183.9787986,22.52477301,22.2310276,20.87574005,20.8133049,20.86959457,20.52765846,23.50208664,1.35528755,1.4177227,1.36143303,1.70336914,-1.27105904,0.06243515,0.00614548,0.34808159,-2.62634659,-0.05628967,0.28564644,-2.68878174,0.34193611,-2.63249207,-2.97442818
1,183.9879219,21.52923799,21.64840698,21.21745491,19.58446693,18.6301918,18.22178841,21.85753059,0.43095207,2.06394005,3.01821518,3.42661857,-0.20912361,1.63298798,2.58726311,2.9956665,-0.64007568,0.95427513,1.36267852,-2.27306366,0.40840339,-3.22733879,-3.63574218
0,184.3217658,22.57146492,22.81327057,20.73286819,20.18794441,20.09375,20.12047958,23.94140434,2.08040238,2.62532616,2.71952057,2.69279099,-1.12813377,0.54492378,0.63911819,0.61238861,-3.20853615,0.09419441,0.06746483,-3.75345993,-0.02672958,-3.84765434,-3.82092476
0,184.4151631,22.34648547,22.06991005,20.8844738,20.78732491,20.79878807,20.5951786,23.08718491,1.18543625,1.28258514,1.27112198,1.47473145,-1.01727486,0.09714889,0.08568573,0.2892952,-2.20271111,-0.01146316,0.19214631,-2.29986,0.20360947,-2.28839684,-2.49200631
1,176.4441444,27.27368626,24.28287315,19.92924118,18.46843147,17.88574791,17.49213409,23.02389526,4.35363197,5.81444168,6.39712524,6.79073906,1.25897789,1.46080971,2.04349327,2.43710709,-3.09465408,0.58268356,0.97629738,-4.55546379,0.39361382,-5.13814735,-5.53176117
2,176.2688531,27.74463831,20.70198822,20.09562111,20.10021782,19.70820427,19.46927834,20.77194595,0.60636711,0.6017704,0.99378395,1.23270988,-0.06995773,-0.00459671,0.38741684,0.62634277,-0.67632484,0.39201355,0.63093948,-0.67172813,0.23892593,-1.06374168,-1.30266761
2,176.0082748,28.18332983,20.72346497,20.10670662,19.70395279,19.55812263,19.58475876,22.20140648,0.61675835,1.01951218,1.16534234,1.13870621,-1.47794151,0.40275383,0.54858399,0.52194786,-2.09469986,0.14583016,0.11919403,-2.49745369,-0.02663613,-2.64328385,-2.61664772
0,196.4289616,26.94404599,24.70689964,22.41640854,21.04447365,19.93752098,19.37437057,24.53185081,2.2904911,3.66242599,4.76937866,5.33252907,0.17504883,1.37193489,2.47888756,3.04203797,-2.11544227,1.10695267,1.67010308,-3.48737716,0.56315041,-4.59432983,-5.15748024
2,186.7898046,23.03403441,21.88562012,20.79203224,20.33340836,20.02311707,19.34874725,24.52933121,1.09358788,1.55221176,1.86250305,2.53687287,-2.64371109,0.45862388,0.76891517,1.44328499,-3.73729897,0.31029129,0.98466111,-4.19592285,0.67436982,-4.50621414,-5.18058396
1,176.1806191,29.15275002,22.8215332,21.50863838,20.65844345,19.91826439,19.42461777,22.5771656,1.31289482,2.16308975,2.90326881,3.39691543,0.2443676,0.85019493,1.59037399,2.08402061,-1.06852722,0.74017906,1.23382568,-1.91872215,0.49364662,-2.65890121,-3.15254783
2,176.2623385,29.27179937,21.02780151,20.7304554,20.76678848,20.59176826,20.31114006,23.00274849,0.29734611,0.26101303,0.43603325,0.71666145,-1.97494698,-0.03633308,0.13868714,0.41931534,-2.27229309,0.17502022,0.45564842,-2.23596001,0.2806282,-2.41098023,-2.69160843
2,203.0763722,23.13143603,22.25012589,21.41970444,21.25339317,21.44213104,21.20692825,21.62683105,0.83042145,0.99673272,0.80799485,1.04319764,0.62329484,0.16631127,-0.0224266,0.21277619,-0.20712661,-0.18873787,0.04646492,-0.37343788,0.23520279,-0.18470001,-0.4199028
1,202.8347752,22.50357274,22.04777718,20.99614525,19.62670517,18.87739563,18.34300613,23.52363205,1.05163193,2.42107201,3.17038155,3.70477105,-1.47585487,1.36944008,2.11874962,2.65313912,-2.5274868,0.74930954,1.28369904,-3.89692688,0.5343895,-4.64623642,-5.18062592
0,185.4962662,22.26634665,21.09535217,20.64414024,20.56092262,20.64043427,20.51543045,21.49483109,0.45121193,0.53442955,0.4549179,0.57992172,-0.39947892,0.08321762,0.00370597,0.12870979,-0.85069085,-0.07951165,0.04549217,-0.93390847,0.12500382,-0.85439682,-0.97940064
1,184.9768686,23.4881342,26.52598572,22.1068306,20.2678299,19.42410851,18.94707489,22.58208656,4.41915512,6.25815582,7.10187721,7.57891083,3.94389916,1.8390007,2.68272209,3.15975571,-0.47525596,0.84372139,1.32075501,-2.31425666,0.47703362,-3.15797805,-3.63501167
1,179.6896335,20.70281459,22.88098335,22.0638752,20.32533264,19.22893333,18.840868,23.62389946,0.81710815,2.55565071,3.65205002,4.04011535,-0.74291611,1.73854256,2.83494187,3.2230072,-1.56002426,1.09639931,1.48446464,-3.29856682,0.38806533,-4.39496613,-4.78303146
2,179.2311549,20.625354,21.71622658,21.32997704,21.00094032,20.84882355,20.43897057,21.61330605,0.38624954,0.71528626,0.86740303,1.27725601,0.10292053,0.32903672,0.48115349,0.89100647,-0.28332901,0.15211677,0.56196975,-0.61236573,0.40985298,-0.7644825,-1.17433548
0,185.7235028,24.11151918,21.2335968,20.87645149,20.77472115,20.85550308,20.93884087,22.25323677,0.35714531,0.45887565,0.37809372,0.29475593,-1.01963997,0.10173034,0.02094841,-0.06238938,-1.37678528,-0.08078193,-0.16411972,-1.47851562,-0.08333779,-1.39773369,-1.3143959
2,197.9885563,31.07502806,22.27228165,21.88854599,21.94949532,21.89708519,21.76525879,22.2848053,0.38373566,0.32278633,0.37519646,0.50702286,-0.01252365,-0.06094933,-0.0085392,0.1232872,-0.39625931,0.05241013,0.18423653,-0.33530998,0.1318264,-0.38772011,-0.51954651
2,197.0458893,29.94040021,21.57516861,21.06222534,20.71554375,20.73227692,20.9321003,23.97053146,0.51294327,0.85962486,0.84289169,0.64306831,-2.39536285,0.34668159,0.32994842,0.13012504,-2.90830612,-0.01673317,-0.21655655,-3.25498771,-0.19982338,-3.23825454,-3.03843116
1,196.4901563,30.36296415,23.63627625,21.30820465,19.56057739,18.83510971,18.47276306,24.06206703,2.3280716,4.07569886,4.80116654,5.16351319,-0.42579078,1.74762726,2.47309494,2.83544159,-2.75386238,0.72546768,1.08781433,-4.50148964,0.36234665,-5.22695732,-5.58930397
2,186.8878403,23.8311512,23.040802,21.82098007,20.79171371,19.87170601,19.50904655,21.85669136,1.21982193,2.24908829,3.16909599,3.53175545,1.18411064,1.02926636,1.94927406,2.31193352,-0.03571129,0.9200077,1.28266716,-1.06497765,0.36265946,-1.98498535,-2.34764481
2,195.7987423,29.71252358,24.4184761,22.36640549,20.70718575,19.61420441,19.41871452,23.86988258,2.05207061,3.71129035,4.80427169,4.99976158,0.54859352,1.65921974,2.75220108,2.94769097,-1.50347709,1.09298134,1.28847123,-3.16269683,0.19548989,-4.25567817,-4.45116806
1,195.9462115,29.80004532,23.88573074,21.70189857,20.14396095,19.33958626,19.09283066,23.38687706,2.18383217,3.74176979,4.54614448,4.79290008,0.49885368,1.55793762,2.36231231,2.60906791,-1.68497849,0.80437469,1.05113029,-3.24291611,0.2467556,-4.0472908,-4.2940464
2,195.8807845,28.97446817,22.63553047,20.76141357,20.45909882,20.69094086,20.53065872,24.0513382,1.8741169,2.17643165,1.94458961,2.10487175,-1.41580773,0.30231475,0.07047271,0.23075485,-3.28992463,-0.23184204,-0.0715599,-3.59223938,0.16028214,-3.36039734,-3.52067948
1,196.609416,31.46907176,22.15134048,21.28518867,20.08552933,19.31388283,18.88626862,23.01730156,0.86615181,2.06581115,2.83745765,3.26507186,-0.86596108,1.19965934,1.97130584,2.39892005,-1.73211289,0.7716465,1.19926071,-2.93177223,0.42761421,-3.70341873,-4.13103294
2,178.8177106,20.95222073,20.84608269,20.55861282,20.33833694,20.02066994,19.82100487,21.56285286,0.28746987,0.50774575,0.82541275,1.02507782,-0.71677017,0.22027588,0.53794288,0.73760795,-1.00424004,0.317667,0.51733207,-1.22451592,0.19966507,-1.54218292,-1.74184799
1,178.8181583,21.04758904,24.57141304,21.20864105,19.56388092,18.66374207,18.20689011,22.4101963,3.36277199,5.00753212,5.90767097,6.36452293,2.16121674,1.64476013,2.54489898,3.00175094,-1.20155525,0.90013885,1.35699081,-2.84631538,0.45685196,-3.74645423,-4.20330619
2,178.8037951,21.18433467,20.38519859,19.95586205,19.91426277,19.60599136,19.39037323,20.81143379,0.42933654,0.47093582,0.77920723,0.99482536,-0.4262352,0.04159928,0.34987069,0.56548882,-0.85557174,0.30827141,0.52388954,-0.89717102,0.21561813,-1.20544243,-1.42106056
0,177.2932794,24.96444797,21.38611794,20.60288048,20.44467545,20.36837959,20.32966614,22.14450073,0.78323746,0.94144249,1.01773835,1.0564518,-0.75838279,0.15820503,0.23450089,0.27321434,-1.54162025,0.07629586,0.11500931,-1.69982528,0.03871345,-1.77612114,-1.81483459
1,198.4402782,31.71432119,23.8947258,22.05617332,20.29917908,19.41494751,19.00683212,22.29432869,1.83855248,3.59554672,4.47977829,4.88789368,1.60039711,1.75699424,2.64122581,3.0493412,-0.23815537,0.88423157,1.29234696,-1.99514961,0.40811539,-2.87938118,-3.28749657
1,198.8363934,31.42885652,20.63537025,19.15743256,17.7984581,17.2596302,16.96605301,21.95729828,1.47793769,2.83691215,3.37574005,3.66931724,-1.32192803,1.35897446,1.89780236,2.19137955,-2.79986572,0.5388279,0.83240509,-4.15884018,0.29357719,-4.69766808,-4.99124527
2,179.5870514,21.46877693,20.96857643,20.27567291,20.35766602,20.45726204,20.07465172,21.04185867,0.69290352,0.61091041,0.51131439,0.89392471,-0.07328224,-0.08199311,-0.18158913,0.20102119,-0.76618576,-0.09959602,0.2830143,-0.68419265,0.38261032,-0.58459663,-0.96720695
2,179.6064118,21.43916601,20.45739555,20.32876205,20.04288483,20.06488419,20.01249886,20.6097641,0.1286335,0.41451072,0.39251136,0.44489669,-0.15236855,0.28587722,0.26387786,0.31626319,-0.28100205,-0.02199936,0.03038597,-0.56687927,0.05238533,-0.54487991,-0.59726524
1,209.7299379,27.6027649,23.00999069,21.02911949,19.30144119,18.60757065,18.17435265,22.40377808,1.9808712,3.7085495,4.40242004,4.83563804,0.60621261,1.7276783,2.42154884,2.85476684,-1.37465859,0.69387054,1.12708854,-3.10233689,0.433218,-3.79620743,-4.22942543
